Landing page,URL,Date,Sessions,Conversions
/order/catalog/product/89900,https://www.thermofisher.com/order/catalog/product/89900,10/6/23,53,0
/blog/learning-at-the-bench/western-blot-protein-ts-6,https://www.thermofisher.com/blog/learning-at-the-bench/western-blot-protein-ts-6,10/7/23,53,0
/page/WF23303/index.php,https://www.thermofisher.com/page/WF23303/index.php,10/7/23,53,0
/tw/zt/home.html,https://www.thermofisher.com/tw/zt/home.html,10/7/23,53,0
/blog/learning-at-the-bench/rnai-non-coding-rna-research,https://www.thermofisher.com/blog/learning-at-the-bench/rnai-non-coding-rna-research,10/8/23,53,0
/store/orders/solu,https://www.thermofisher.com/store/orders/solu,10/8/23,53,0
/us/en/home/connect-to-science/celebrate.html,https://www.thermofisher.com/us/en/home/connect-to-science/celebrate.html,10/8/23,53,0
/order/catalog/product/L3224,https://www.thermofisher.com/order/catalog/product/L3224,10/9/23,53,0
/blog/materials/a-gift-for-you-an-ftir-basic-organic-functional-group-reference-chart,https://www.thermofisher.com/blog/materials/a-gift-for-you-an-ftir-basic-organic-functional-group-reference-chart,9/26/23,53,0
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-component-considerations.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-component-considerations.html,9/14/23,52,0
/order/custom-oligo/custom-taqman-probes,https://www.thermofisher.com/order/custom-oligo/custom-taqman-probes,10/9/23,52,0
/blog/behindthebench/trust-your-sybr-green-qpcr-data,https://www.thermofisher.com/blog/behindthebench/trust-your-sybr-green-qpcr-data,9/14/23,52,1
/identity/account/registration/confirmation,https://www.thermofisher.com/identity/account/registration/confirmation,9/15/23,52,1
/order/catalog/product/TRUNARC,https://www.thermofisher.com/order/catalog/product/TRUNARC,9/22/23,52,1
/identity/account/registration/confirmation,https://www.thermofisher.com/identity/account/registration/confirmation,9/27/23,52,1
/it/en/home/chemicals.html,https://www.thermofisher.com/it/en/home/chemicals.html,9/27/23,52,1
/order/catalog/product/31985062,https://www.thermofisher.com/order/catalog/product/31985062,9/28/23,52,1
/blog/learning-at-the-bench/protein-basic1,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic1,9/12/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,9/12/23,52,0
/jp/ja/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/carbodiimide-crosslinker-chemistry.html,https://www.thermofisher.com/jp/ja/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/carbodiimide-crosslinker-chemistry.html,9/12/23,52,0
/order/catalog/product/A25742,https://www.thermofisher.com/order/catalog/product/A25742,9/12/23,52,0
/page/WE46344/index.php,https://www.thermofisher.com/page/WE46344/index.php,9/12/23,52,0
/search/browse/featured/us/en/80012329,https://www.thermofisher.com/search/browse/featured/us/en/80012329,9/12/23,52,0
/store/v2/aspire/dashboard,https://www.thermofisher.com/store/v2/aspire/dashboard,9/12/23,52,0
/order/catalog/product/A25742,https://www.thermofisher.com/order/catalog/product/A25742,9/13/23,52,0
/us/en/reference-components/MSD-reference-components/instruments-reference-components/long-form-em-products.html,https://www.thermofisher.com/us/en/reference-components/MSD-reference-components/instruments-reference-components/long-form-em-products.html,9/13/23,52,0
/in/en/home/global/forms/contact-us.html,https://www.thermofisher.com/in/en/home/global/forms/contact-us.html,9/25/23,52,2
/jp/ja/reference-components/MSD-reference-components/instruments-reference-components/long-form-em-products.html,https://www.thermofisher.com/jp/ja/reference-components/MSD-reference-components/instruments-reference-components/long-form-em-products.html,9/14/23,52,0
/order/catalog/product/35050061,https://www.thermofisher.com/order/catalog/product/35050061,9/14/23,52,0
/order/catalog/product/A57081,https://www.thermofisher.com/order/catalog/product/A57081,9/14/23,52,0
/jp/ja/home/global/forms/life-science/harvest-considerations-bioprocessing.html,https://www.thermofisher.com/jp/ja/home/global/forms/life-science/harvest-considerations-bioprocessing.html,9/15/23,52,0
/kr/en/home.html,https://www.thermofisher.com/kr/en/home.html,9/15/23,52,0
/order/catalog/product/12604013,https://www.thermofisher.com/order/catalog/product/12604013,9/15/23,52,0
/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,9/16/23,52,0
/br/en/home/products-and-services/promotions/Biostock.html,https://www.thermofisher.com/br/en/home/products-and-services/promotions/Biostock.html,9/17/23,52,0
/at/en/home.html,https://www.thermofisher.com/at/en/home.html,9/18/23,52,0
/blog/learning-at-the-bench/protein-basic2,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic2,9/18/23,52,0
/blog/learning-at-the-bench/qpcr-basic37,https://www.thermofisher.com/blog/learning-at-the-bench/qpcr-basic37,9/18/23,52,0
/blog/materials/sem-signal-types-electrons-and-the-information-they-provide,https://www.thermofisher.com/blog/materials/sem-signal-types-electrons-and-the-information-they-provide,9/18/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/fundamentals-of-fluorescence-microscopy/physical-properties-that-define-fluorescence.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/fundamentals-of-fluorescence-microscopy/physical-properties-that-define-fluorescence.html,9/18/23,52,0
/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/attune-nxt-flow-cytometer.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/attune-nxt-flow-cytometer.html,9/18/23,52,0
/order/catalog/product/17504044,https://www.thermofisher.com/order/catalog/product/17504044,9/18/23,52,0
/blog/learning-at-the-bench/cell_culture_pbs_bid_ts_1,https://www.thermofisher.com/blog/learning-at-the-bench/cell_culture_pbs_bid_ts_1,9/19/23,52,0
/kr/ko/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/tm-calculator.html,https://www.thermofisher.com/kr/ko/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/tm-calculator.html,9/19/23,52,0
/page/WF23303/index.php,https://www.thermofisher.com/page/WF23303/index.php,9/19/23,52,0
/blog/behindthebench/what-is-an-oligo,https://www.thermofisher.com/blog/behindthebench/what-is-an-oligo,9/20/23,52,0
/blog/learning-at-the-bench/cancer6,https://www.thermofisher.com/blog/learning-at-the-bench/cancer6,9/20/23,52,0
/blog/materials,https://www.thermofisher.com/blog/materials,9/20/23,52,0
/blog/materials/a-gift-for-you-an-ftir-basic-organic-functional-group-reference-chart,https://www.thermofisher.com/blog/materials/a-gift-for-you-an-ftir-basic-organic-functional-group-reference-chart,9/20/23,52,0
/blog/materials/what-is-sem-scanning-electron-microscopy-explained,https://www.thermofisher.com/blog/materials/what-is-sem-scanning-electron-microscopy-explained,9/20/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/fundamentals-of-fluorescence-microscopy/physical-properties-that-define-fluorescence.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/fundamentals-of-fluorescence-microscopy/physical-properties-that-define-fluorescence.html,9/20/23,52,0
/order/catalog/product/11965092,https://www.thermofisher.com/order/catalog/product/11965092,9/20/23,52,0
/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,9/21/23,52,0
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-basics.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-basics.html,9/21/23,52,0
/no/en/home.html,https://www.thermofisher.com/no/en/home.html,9/21/23,52,0
/order/catalog/product/15250061,https://www.thermofisher.com/order/catalog/product/15250061,9/21/23,52,0
/order/catalog/product/D3922,https://www.thermofisher.com/order/catalog/product/D3922,9/21/23,52,0
/order/catalog/product/DAL1025,https://www.thermofisher.com/order/catalog/product/DAL1025,9/21/23,52,0
/order/catalog/product/R0611,https://www.thermofisher.com/order/catalog/product/R0611,9/21/23,52,0
/us/en/home/chemicals/alfa-aesar.html,https://www.thermofisher.com/us/en/home/chemicals/alfa-aesar.html,9/21/23,52,0
/ca/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/ca/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,9/22/23,52,0
/us/en/error404.html,https://www.thermofisher.com/us/en/error404.html,9/22/23,52,0
/au/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/au/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,9/24/23,52,0
/jp/ja/home/chemicals.html,https://www.thermofisher.com/jp/ja/home/chemicals.html,9/24/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,9/24/23,52,0
/store/instruments/configurators/hplc,https://www.thermofisher.com/store/instruments/configurators/hplc,9/24/23,52,0
/store/v2/account-center/my-account/profile,https://www.thermofisher.com/store/v2/account-center/my-account/profile,9/24/23,52,0
/tw/zt/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/cell-signaling-pathways/akt-signaling-pathway.html,https://www.thermofisher.com/tw/zt/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/cell-signaling-pathways/akt-signaling-pathway.html,9/24/23,52,0
/blog/learning-at-the-bench/cloning-bid-ts-1,https://www.thermofisher.com/blog/learning-at-the-bench/cloning-bid-ts-1,9/25/23,52,0
/hk/en/home/life-science/bioproduction/gibco-bioprocessing.html,https://www.thermofisher.com/hk/en/home/life-science/bioproduction/gibco-bioprocessing.html,9/25/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,9/25/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,9/25/23,52,0
/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/flow-cytometry/flow-cytometers/bigfoot-spectral-cell-sorter.html,9/25/23,52,0
/order/catalog/product/16000044,https://www.thermofisher.com/order/catalog/product/16000044,9/25/23,52,0
/order/catalog/product/R0861,https://www.thermofisher.com/order/catalog/product/R0861,9/25/23,52,0
/us/en/home/life-science/pcr/real-time-pcr/reagents-kits.html,https://www.thermofisher.com/us/en/home/life-science/pcr/real-time-pcr/reagents-kits.html,9/25/23,52,0
/blog/food/what-rot-strawberry-proteomics-and-the-art-of-staying-fresh,https://www.thermofisher.com/blog/food/what-rot-strawberry-proteomics-and-the-art-of-staying-fresh,9/26/23,52,0
/blog/learning-at-the-bench/cancer8,https://www.thermofisher.com/blog/learning-at-the-bench/cancer8,9/26/23,52,0
/blog/learning-at-the-bench/crispr-cas9_basic_bid_ts_1,https://www.thermofisher.com/blog/learning-at-the-bench/crispr-cas9_basic_bid_ts_1,9/26/23,52,0
/blog/mining/the-cement-manufacturing-process,https://www.thermofisher.com/blog/mining/the-cement-manufacturing-process,9/26/23,52,0
/ca/en/home/life-science/antibodies.html,https://www.thermofisher.com/ca/en/home/life-science/antibodies.html,9/26/23,52,0
/order/catalog/product/21985023,https://www.thermofisher.com/order/catalog/product/21985023,9/26/23,52,0
/order/catalog/product/Q32852,https://www.thermofisher.com/order/catalog/product/Q32852,9/26/23,52,0
/tw/zt/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/basic-principles-rt-qpcr.html,https://www.thermofisher.com/tw/zt/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/basic-principles-rt-qpcr.html,9/26/23,52,0
/blog/learning-at-the-bench/protein-basic1,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic1,9/27/23,52,0
/blog/metals/a-snapshot-of-the-worlds-rarest-metals,https://www.thermofisher.com/blog/metals/a-snapshot-of-the-worlds-rarest-metals,9/27/23,52,0
/order/catalog/product/15628019,https://www.thermofisher.com/order/catalog/product/15628019,9/27/23,52,0
/order/catalog/product/C34554,https://www.thermofisher.com/order/catalog/product/C34554,9/27/23,52,0
/order/catalog/product/D3922,https://www.thermofisher.com/order/catalog/product/D3922,9/27/23,52,0
/order/catalog/product/LC5925,https://www.thermofisher.com/order/catalog/product/LC5925,9/27/23,52,0
/page/WF25489/index.php,https://www.thermofisher.com/page/WF25489/index.php,9/27/23,52,0
/ar/es/home/products-and-services/services/services-support-life-sciences-instruments/services-support-biopharma-customers.html,https://www.thermofisher.com/ar/es/home/products-and-services/services/services-support-life-sciences-instruments/services-support-biopharma-customers.html,9/28/23,52,0
/order/catalog/product/15250061,https://www.thermofisher.com/order/catalog/product/15250061,9/28/23,52,0
/order/catalog/product/M7512,https://www.thermofisher.com/order/catalog/product/M7512,9/28/23,52,0
/blog/food/what-rot-strawberry-proteomics-and-the-art-of-staying-fresh,https://www.thermofisher.com/blog/food/what-rot-strawberry-proteomics-and-the-art-of-staying-fresh,9/29/23,52,0
/order/catalog/product/5100-0001,https://www.thermofisher.com/order/catalog/product/5100-0001,9/29/23,52,0
/ca/en/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,https://www.thermofisher.com/ca/en/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,9/30/23,52,0
/kr/ko/reference-components/MSD-reference-components/instruments-reference-components/materials-science-form.html,https://www.thermofisher.com/kr/ko/reference-components/MSD-reference-components/instruments-reference-components/materials-science-form.html,9/30/23,52,0
/mx/es/home.html,https://www.thermofisher.com/mx/es/home.html,9/30/23,52,0
/jp/ja/home/products-and-services/promotions/single-use-mabs-process-playbook.html,https://www.thermofisher.com/jp/ja/home/products-and-services/promotions/single-use-mabs-process-playbook.html,10/1/23,52,0
/order/catalog/product/23225,https://www.thermofisher.com/order/catalog/product/23225,10/1/23,52,0
/blog/learning-at-the-bench/viscoelasticity-basic2,https://www.thermofisher.com/blog/learning-at-the-bench/viscoelasticity-basic2,10/2/23,52,0
/blog/materials/what-is-sem-scanning-electron-microscopy-explained,https://www.thermofisher.com/blog/materials/what-is-sem-scanning-electron-microscopy-explained,10/2/23,52,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,10/2/23,52,0
/order/catalog/product/15240062,https://www.thermofisher.com/order/catalog/product/15240062,10/2/23,52,0
/order/catalog/product/89882,https://www.thermofisher.com/order/catalog/product/89882,10/2/23,52,0
/order/catalog/product/A3890401,https://www.thermofisher.com/order/catalog/product/A3890401,10/2/23,52,0
/order/catalog/product/EO0491,https://www.thermofisher.com/order/catalog/product/EO0491,10/2/23,52,0
/us/en/error404.html,https://www.thermofisher.com/us/en/error404.html,10/2/23,52,0
/blog/learning-at-the-bench/cancer8,https://www.thermofisher.com/blog/learning-at-the-bench/cancer8,10/3/23,52,0
/blog/learning-at-the-bench/gene-delivery-technologies,https://www.thermofisher.com/blog/learning-at-the-bench/gene-delivery-technologies,10/3/23,52,0
/in/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/in/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,10/3/23,52,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/cytotoxic-t-cell-overview.html,10/3/23,52,0
/nl/en/home/chemicals.html,https://www.thermofisher.com/nl/en/home/chemicals.html,10/3/23,52,0
/page/WF26009/index.php,https://www.thermofisher.com/page/WF26009/index.php,10/3/23,52,0
/blog/learning-at-the-bench/how-to-dilute-primer,https://www.thermofisher.com/blog/learning-at-the-bench/how-to-dilute-primer,10/4/23,52,0
/blog/learning-at-the-bench/how-to-dissolve-and-store-protein,https://www.thermofisher.com/blog/learning-at-the-bench/how-to-dissolve-and-store-protein,10/4/23,52,0
/blog/learning-at-the-bench/pipetting-guide9,https://www.thermofisher.com/blog/learning-at-the-bench/pipetting-guide9,10/4/23,52,0
/co/en/home.html,https://www.thermofisher.com/co/en/home.html,10/4/23,52,0
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/molecular-cloning/restriction-enzymes/restriction-enzyme-basics.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/molecular-cloning/restriction-enzymes/restriction-enzyme-basics.html,10/4/23,52,0
/lt/en/home.html,https://www.thermofisher.com/lt/en/home.html,10/4/23,52,0
/order/catalog/product/kr/ko/912A0972,https://www.thermofisher.com/order/catalog/product/kr/ko/912A0972,10/4/23,52,0
/store/v2/accounts/registration,https://www.thermofisher.com/store/v2/accounts/registration,10/4/23,52,0
/blog/ask-a-scientist/what-is-rnai,https://www.thermofisher.com/blog/ask-a-scientist/what-is-rnai,10/5/23,52,0
/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/icp-ms-for-dummies.html,https://www.thermofisher.com/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/icp-ms-for-dummies.html,10/5/23,52,0
/za/en/home.html,https://www.thermofisher.com/za/en/home.html,10/5/23,52,0
/ca/en/home/products-and-services/aspire-member-program.html,https://www.thermofisher.com/ca/en/home/products-and-services/aspire-member-program.html,10/6/23,52,0
/de/de/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/de/de/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,10/6/23,52,0
/order/catalog/product/62249,https://www.thermofisher.com/order/catalog/product/62249,10/6/23,52,0
/tw/zt/home/life-science/bioproduction/gibco-bioprocessing.html,https://www.thermofisher.com/tw/zt/home/life-science/bioproduction/gibco-bioprocessing.html,10/6/23,52,0
/vn/en/home.html,https://www.thermofisher.com/vn/en/home.html,10/6/23,52,0
/store/v2/b2b/home/pscms,https://www.thermofisher.com/store/v2/b2b/home/pscms,10/7/23,52,0
/store/instruments/configurators/hplc,https://www.thermofisher.com/store/instruments/configurators/hplc,10/8/23,52,0
/ar/es/home/virtual/kingfisher-apex-3d-tour.html,https://www.thermofisher.com/ar/es/home/virtual/kingfisher-apex-3d-tour.html,10/9/23,52,0
/order/catalog/product/EO0491,https://www.thermofisher.com/order/catalog/product/EO0491,10/9/23,52,0
/us/en/home/life-science/lab-equipment.html,https://www.thermofisher.com/us/en/home/life-science/lab-equipment.html,9/13/23,52,1
/ca/en/home/brands/invitrogen.html,https://www.thermofisher.com/ca/en/home/brands/invitrogen.html,9/12/23,51,0
/account-center/fidm/federated-login.html,https://www.thermofisher.com/account-center/fidm/federated-login.html,10/9/23,51,0
/us/en/home/life-science/lab-equipment.html,https://www.thermofisher.com/us/en/home/life-science/lab-equipment.html,9/12/23,51,1
/order/catalog/product/Q32852,https://www.thermofisher.com/order/catalog/product/Q32852,9/14/23,51,1
/jp/ja/home/about-us/events/industrial/back-to-basics-hplc-webinar.html,https://www.thermofisher.com/jp/ja/home/about-us/events/industrial/back-to-basics-hplc-webinar.html,9/18/23,51,1
/in/en/home/global/forms/contact-us.html,https://www.thermofisher.com/in/en/home/global/forms/contact-us.html,9/19/23,51,1
/order/catalog/product/17504044,https://www.thermofisher.com/order/catalog/product/17504044,9/25/23,51,1
/order/catalog/product/TRUNARC,https://www.thermofisher.com/order/catalog/product/TRUNARC,9/26/23,51,1
/us/en/home/support.html,https://www.thermofisher.com/us/en/home/support.html,9/28/23,51,1
/us/en/home/support.html,https://www.thermofisher.com/us/en/home/support.html,9/29/23,51,1
/blog/learning-at-the-bench/gene-delivery-technologies,https://www.thermofisher.com/blog/learning-at-the-bench/gene-delivery-technologies,10/2/23,51,1
/page/WF22768/w7.php,https://www.thermofisher.com/page/WF22768/w7.php,10/9/23,51,1
/blog/learning-at-the-bench/guidelines-for-maintaining-cultured-cells,https://www.thermofisher.com/blog/learning-at-the-bench/guidelines-for-maintaining-cultured-cells,9/12/23,51,0
/jp/ja/home/about-us/events/schedule/gcms-forum.html,https://www.thermofisher.com/jp/ja/home/about-us/events/schedule/gcms-forum.html,9/21/23,51,24
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/na-electrophoresis-education/na-electrophoresis-troubleshooting.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/na-electrophoresis-education/na-electrophoresis-troubleshooting.html,9/12/23,51,0
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-troubleshooting.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-troubleshooting.html,9/12/23,51,0
/order/catalog/product/C34554,https://www.thermofisher.com/order/catalog/product/C34554,9/12/23,51,0
/order/catalog/product/SM0311,https://www.thermofisher.com/order/catalog/product/SM0311,9/12/23,51,0
/page/WF23303/index.php,https://www.thermofisher.com/page/WF23303/index.php,9/12/23,51,0
/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/icp-ms-for-dummies.html,https://www.thermofisher.com/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/icp-ms-for-dummies.html,9/12/23,51,0
/blog/learning-at-the-bench/10-tips-for-pcr-success,https://www.thermofisher.com/blog/learning-at-the-bench/10-tips-for-pcr-success,9/13/23,51,0
/blog/learning-at-the-bench/guidelines-for-maintaining-cultured-cells,https://www.thermofisher.com/blog/learning-at-the-bench/guidelines-for-maintaining-cultured-cells,9/13/23,51,0
/blog/learning-at-the-bench/ion-chromatography-basic,https://www.thermofisher.com/blog/learning-at-the-bench/ion-chromatography-basic,9/13/23,51,0
/blog/learning-at-the-bench/protocols-of-protein-precipitation,https://www.thermofisher.com/blog/learning-at-the-bench/protocols-of-protein-precipitation,9/13/23,51,0
/blog/metals/platinum-group-metal-recovery-from-spent-catalytic-converters-using-xrf,https://www.thermofisher.com/blog/metals/platinum-group-metal-recovery-from-spent-catalytic-converters-using-xrf,9/13/23,51,0
/fi/en/home.html,https://www.thermofisher.com/fi/en/home.html,9/13/23,51,0
/order/catalog/product/23235,https://www.thermofisher.com/order/catalog/product/23235,9/13/23,51,0
/page/WE46395/index.php,https://www.thermofisher.com/page/WE46395/index.php,9/13/23,51,0
/blog/learning-at-the-bench/cancer6,https://www.thermofisher.com/blog/learning-at-the-bench/cancer6,9/14/23,51,0
/kr/ko/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/tm-calculator.html,https://www.thermofisher.com/kr/ko/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/tm-calculator.html,9/14/23,51,0
/search/browse/featured/us/en/80012329,https://www.thermofisher.com/search/browse/featured/us/en/80012329,9/14/23,51,0
/be/en/home.html,https://www.thermofisher.com/be/en/home.html,9/15/23,51,0
/order/catalog/product/00-5523-00,https://www.thermofisher.com/order/catalog/product/00-5523-00,9/15/23,51,0
/order/catalog/product/EO0491,https://www.thermofisher.com/order/catalog/product/EO0491,9/15/23,51,0
/id/en/home.html,https://www.thermofisher.com/id/en/home.html,9/17/23,51,0
/au/en/home/order.html,https://www.thermofisher.com/au/en/home/order.html,9/18/23,51,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,9/18/23,51,0
/order/catalog/product/11320033,https://www.thermofisher.com/order/catalog/product/11320033,9/18/23,51,0
/order/catalog/product/L3224,https://www.thermofisher.com/order/catalog/product/L3224,9/18/23,51,0
/us/en/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,https://www.thermofisher.com/us/en/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,9/18/23,51,0
/au/en/home/order.html,https://www.thermofisher.com/au/en/home/order.html,9/19/23,51,0
/blog/learning-at-the-bench/gene-editing_bid_ts_1,https://www.thermofisher.com/blog/learning-at-the-bench/gene-editing_bid_ts_1,9/19/23,51,0
/blog/learning-at-the-bench/pipetting-guide2,https://www.thermofisher.com/blog/learning-at-the-bench/pipetting-guide2,9/19/23,51,0
/hk/en/home/products-and-services/promotions/milestone-mobile-promo-hk.html,https://www.thermofisher.com/hk/en/home/products-and-services/promotions/milestone-mobile-promo-hk.html,9/19/23,51,0
/order/catalog/product/15250061,https://www.thermofisher.com/order/catalog/product/15250061,9/19/23,51,0
/uk/en/home/order.html,https://www.thermofisher.com/uk/en/home/order.html,9/19/23,51,0
/blog/learning-at-the-bench/protein-basic1,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic1,9/20/23,51,0
/blog/learning-at-the-bench/protocols-of-protein-precipitation,https://www.thermofisher.com/blog/learning-at-the-bench/protocols-of-protein-precipitation,9/20/23,51,0
/blog/metals/how-gold-plating-is-done-step-by-step,https://www.thermofisher.com/blog/metals/how-gold-plating-is-done-step-by-step,9/20/23,51,0
/br/en/home/life-science/pcr/digital-pcr/mutation-detection.html,https://www.thermofisher.com/br/en/home/life-science/pcr/digital-pcr/mutation-detection.html,9/20/23,51,0
/jp/ja/home/about-us/events/industrial/back-to-basics-hplc-webinar.html,https://www.thermofisher.com/jp/ja/home/about-us/events/industrial/back-to-basics-hplc-webinar.html,9/20/23,51,0
/order/catalog/product/23227,https://www.thermofisher.com/order/catalog/product/23227,9/20/23,51,0
/br/en/home/life-science/pcr/digital-pcr/mutation-detection.html,https://www.thermofisher.com/br/en/home/life-science/pcr/digital-pcr/mutation-detection.html,9/21/23,51,0
